id,customer_account_id,aggregation_provider_id,institution_transaction_id,date,type,description,amount,running_balance,pending,exclude,plaid_transaction_id,amount_currency_type_id,running_balance_currency_type_id,plaid_category_id,category_1,category_2,category_3,plaid_currency_code,authorized_date,street_address,city,region,postal_code,country,latitude,longitude,store_number,reference_number,ppd_id,payee,payment_channel,removed
2874678,3942,-1,,2018-05-21,17,CHECK PAID 3075,453.94,,False,False,kOyBnvkeAMT50wwxAzRmipQedvqedmCRJzoxa,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874679,3942,-1,,2018-05-21,17,Celtic Bank LOAN PYMT L-XXXXXXXX0745 CWM CONSULTING,1745.08,,False,False,KYPEaOgX03CkyYYmxjZRcBYV3R5V3KCQ8aE3n,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874680,3942,-1,,2018-05-21,17,MOBILE DEPOSIT,-2160.90,,False,False,3XnZ8xa3BbCKJxx1eOVQs9Pz5ekz57UK43oYd,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
2874681,3942,-1,,2018-05-21,17,MOBILE DEPOSIT,-692.60,,False,False,BXxZ8QA5PdCnwjj1NPpRsAJj10Lj1rS9JP3Ma,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
2874682,3942,-1,,2018-05-21,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,yb4N931e8qtO1qqbgvD0uyvL48KL47SOdepkx,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874669,3942,-1,,2018-05-22,17,CHECK PAID 3068,865.76,,False,False,DpxXNn0bB6t1Lpp5j8ZaiEaYpDJYpvcZBxwJa,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874670,3942,-1,,2018-05-22,17,CHECK PAID 3082,835.33,,False,False,wbRNOoLY81tEvRRbYk6juBQZAdDZApCLp0KPP,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874671,3942,-1,,2018-05-22,17,CHECK PAID 3085,845.91,,False,False,6XedmzwkK4Cv599m6bQyfdX0JzK0JOCa1gwMg,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874672,3942,-1,,2018-05-22,17,CHECK PAID 3086,476.82,,False,False,dOLwVA1ePmTvoZZqX8BOfVQ1OZv1OBIbJXKME,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874673,3942,-1,,2018-05-22,17,CHECK PAID 3088,201.76,,False,False,mNkynave07Cmy994X68xSxYQgjVQg6IMkgBzE,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874674,3942,-1,,2018-05-22,17,CHECK PAID 3091,1354.50,,False,False,PpK59dgVnvtr0OOL164ZIj6xZBqxZzFm40oXy,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874675,3942,-1,,2018-05-22,17,CHECK PAID 3092,850.90,,False,False,LNqka0MVjyCAKNNyb6D3T3N6m7K6m1I0rbZ9y,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874676,3942,-1,,2018-05-22,17,CHECK PAID 3093,1300.28,,False,False,1Xn5eZrqPRCVaAA94xomtg8bvPZbv6imLzn3k,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874677,3942,-1,,2018-05-22,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,AX87EpkZ1YCod11K8YZPuy3NgbpNgaS6erMdg,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874665,3942,-1,,2018-05-23,17,CHECK PAID 3084,829.00,,False,False,yb4N931e8qtO1qqbgvD0uyvL48KL47SOdep0m,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874666,3942,-1,,2018-05-23,17,CHECK PAID 3089,281.25,,False,False,3XnZ8xa3BbCKJxx1eOVQs9Pz5ekz57UK43ob9,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874667,3942,-1,,2018-05-23,17,"PERCIPIENT LEGAL CUSTPMT PERCIPIENT, LLC",-6000.00,,False,False,qbryvj4e8Etq1OObBPgAh68aZyzaZRHJ3mDeX,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
2874668,3942,-1,,2018-05-23,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,BXxZ8QA5PdCnwjj1NPpRsAJj10Lj1rS9JP36Y,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874658,3942,-1,,2018-05-24,17,CHECK PAID 3076,808.82,,False,False,jO3qVvKmknTxL88yO70mHkPgmd7gmYcRKge0a,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874659,3942,-1,,2018-05-24,17,CHECK PAID 3083,865.30,,False,False,rbr0Vxae8dtXr00b7q4wcLQJKR7JKzIB0qV3p,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874660,3942,-1,,2018-05-24,17,CHECK PAID 3090,712.78,,False,False,0XnK8bjP1RCV4NNQeP8KtbLexjzexwUrQZAg4,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874661,3942,-1,,2018-05-24,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,kOyBnvkeAMT50wwxAzRmipQedvqedmCRJzoMY,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874662,3942,-1,,2018-05-24,17,"VAISH PALAVALLI BUSBILLPAY TRAN#9 Percipient, LLC",2158.48,,False,False,AX87EpkZ1YCod11K8YZPuy3NgbpNgaS6erMdD,1,1,13005000,Food and Drink,Restaurants,,USD,,,,,,,,,9.00,,,,in store,False
2874663,3942,-1,,2018-05-24,17,WIRE IN 180524B1QGC06C001784201814405870;ORG TAF GROUP LLC;REF DCD OF 18/05/23,-10000.00,,False,False,KYPEaOgX03CkyYYmxjZRcBYV3R5V3KCQ8aE09,1,1,18020007,Service,Financial,Financial Planning and Investments,USD,,,,,,,,,,,,,other,False
2874664,3942,-1,,2018-05-24,17,WIRE OUT 80524L1B77D1C001689{201814407215;BNF CHAD MAIN,2000.00,,False,False,vbgY0m6e8DtYpyybjKNRcqXB0g9B0eSm6xVoe,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874656,3942,-1,,2018-05-25,17,CAPITAL ONE ONLINE PMT 814439910140587 8664094596CHAD,500.00,,False,False,4Xn5Qjxy3eCk8ww5BjOJc78AedpAeBCkOPRmO,1,1,16000000,Payment,,,USD,,,,,,,,,,,,,other,False
2874657,3942,-1,,2018-05-25,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,3000.00,,False,False,aOdqj16pL0TKMpp1yNX7srmRae6RaxUZEJ7nk,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874651,3942,-1,,2018-05-29,17,ANALYSIS SERVICE CHARGE,54.65,,False,False,ZOXd7egVnmTDoZZANkrPI9x7PZg7PMUROYbKq,1,1,10000000,Bank Fees,,,USD,,,,,,,,,,,,,other,False
2874652,3942,-1,,2018-05-29,17,MOBILE DEPOSIT,-10282.00,,False,False,Jp15xbMVvBt93nn1QKkzcAaZxwpZx0SbnJmMK,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
2874653,3942,-1,,2018-05-29,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,-3000.00,,False,False,xbrNvJDe7Ptv1wwe4ALJf37Lkj5Lk0IMnwOaN,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,other,False
2874654,3942,-1,,2018-05-29,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,8ex6NRLvA5tjmggdn71AIKA1v9a1vmiy0bxXP,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874655,3942,-1,,2018-05-29,17,RETURN ITEM FEE INSUFFICIENT REL FUNDS CHARGE,30.00,,False,False,5Xn785dKyOCVZJJNO6KntqBDEoaDEwSBojw0L,1,1,10007000,Bank Fees,Insufficient Funds,,USD,,,,,,,,,,,,,other,False
2874641,3942,-1,,2018-05-30,17,CHECK PAID 3122,1089.81,,False,False,nNAKVR0ej7Car117mLVYuYyJRZ8JRLiAoRBdV,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874642,3942,-1,,2018-05-30,17,CHECK PAID 3124,793.53,,False,False,RXAw96gEndCarXX1QDmOu0D6OAZ6O5UyYxevo,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874643,3942,-1,,2018-05-30,17,CHECK PAID 3125,851.68,,False,False,QpkdmwgVX0t4j88neLrwck9Qw5PQwMcE6YOZd,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874644,3942,-1,,2018-05-30,17,CHECK PAID 3127,1144.81,,False,False,pbxNj0re87t0AYYbO1RyuweOmoAOmYUJbE3Bn,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874645,3942,-1,,2018-05-30,17,CHECK PAID 3129,778.45,,False,False,EpdZa1jgmLtPD773Xvo9cJ76dBM6drUpzmQyE,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874638,3942,-1,,2018-05-30,17,CAPITAL ONE ONLINE PMT 814939910299015 8664094596CHAD,500.00,,False,False,7XxwbN6Ak4C0pnna9ZD4uOXwVJdwVZTQNV018,1,1,16000000,Payment,,,USD,,,,,,,,,,,,,other,False
2874639,3942,-1,,2018-05-30,17,CHECK PAID 2922,150.00,,False,False,Opyam5EVnAtjvpp6xw8bIqN7bKO7bYS8Ydx6Z,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874640,3942,-1,,2018-05-30,17,CHECK PAID 3121,741.47,,False,False,MpBQOrgYnKtmkppd0YzMSbawNQKwNAUMEZXjk,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874646,3942,-1,,2018-05-30,17,KABBAGE INC PAYMENT 81145 1298580843,2054.00,,False,False,9XxLmKD0veCVgLLxEQKqtb0XpRNXpjUdQeg0x,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874647,3942,-1,,2018-05-30,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,bpwBX1LeDRtmEggbMxrnS38Zna1ZnzIq1EJjq,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874648,3942,-1,,2018-05-30,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,gOPDVgBe37TYgMMDnoy0cPLr0M4r07FqRe8z8,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874649,3942,-1,,2018-05-30,17,STRIPE TRANSFER X,-2509.73,,False,False,oNrgvBjeOXC1voo8zDybibOP0qgP0pUB7m49J,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
2874650,3942,-1,,2018-05-30,17,WIRE OUT 80530L1B77D1C001658{201815007892;BNF CHAD MAIN,3080.33,,False,False,VpX19ygVnDtmJZZ3QBMRSoBvRaMvR3frB149X,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874635,3942,-1,,2018-05-31,17,"PEOPLES GAS ONLINE PMT CKF052542921NEG PERCIPIENT, LLC",51.00,,False,False,eOD6mgPeq7TnXNNv4ZKzs1QOzNMOzKidrmnAM,1,1,18068004,Service,Utilities,Gas,USD,,,,,,,,,,,,,online,False
2874636,3942,-1,,2018-05-31,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,Np359rmVnkt0Appw6djZu9deZX6eZYURweoqr,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874637,3942,-1,,2018-05-31,17,WIRE OUT 80531L1B77D1C002271{201815110870;BNF CHAD MAIN,2710.00,,False,False,YeXBR9gVnqtz5QQkBK4RIdgoRaMoRnCQPkJRD,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874631,3942,-1,,2018-05-31,17,CHECK PAID 3097,837.11,,False,False,wbRNOoLY81tEvRRbYk6juBQZAdDZApCLp0K0P,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874632,3942,-1,,2018-05-31,17,CHECK PAID 3120,784.61,,False,False,mNkynave07Cmy994X68xSxYQgjVQg6IMkgBgE,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874633,3942,-1,,2018-05-31,17,CHECK PAID 3128,805.76,,False,False,dOLwVA1ePmTvoZZqX8BOfVQ1OZv1OBIbJXKXE,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874634,3942,-1,,2018-05-31,17,MOBILE DEPOSIT,-82.50,,False,False,XpXq9BgOnPt6ZzzKxy0oUgyqozNqoxi4bAdeQ,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
2874630,3942,-1,,2018-05-31,17,CHECK PAID 3094,406.24,,False,False,zbaNpvPeVBtXbVVQe01RcKd4LJ14LziOy0v0Z,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874624,3942,-1,,2018-06-01,17,CHECK PAID 2923,1000.00,,False,False,qbryvj4e8Etq1OObBPgAh68aZyzaZRHJ3mDmX,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874625,3942,-1,,2018-06-01,17,CHECK PAID 3123,636.82,,False,False,PpK59dgVnvtr0OOL164ZIj6xZBqxZzFm40o0y,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874626,3942,-1,,2018-06-01,17,"COMED UTIL_BIL 6002578061 0601 PERCIPIENT, LLC",90.48,,False,False,LNqka0MVjyCAKNNyb6D3T3N6m7K6m1I0rbZby,1,1,18068000,Service,Utilities,,USD,,,,,,,,,,,,,other,False
2874627,3942,-1,,2018-06-01,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,3000.00,,False,False,1Xn5eZrqPRCVaAA94xomtg8bvPZbv6imLznzk,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874628,3942,-1,,2018-06-01,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,3000.00,,False,False,DpxXNn0bB6t1Lpp5j8ZaiEaYpDJYpvcZBxwxa,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874629,3942,-1,,2018-06-01,17,STRIPE TRANSFER X,-4727.74,,False,False,6XedmzwkK4Cv599m6bQyfdX0JzK0JOCa1gwgg,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
2874615,3942,-1,,2018-06-04,17,CHECK PAID 3096,600.00,,False,False,vbgY0m6e8DtYpyybjKNRcqXB0g9B0eSm6xVxe,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874616,3942,-1,,2018-06-04,17,CHECK PAID 3101,522.79,,False,False,AX87EpkZ1YCod11K8YZPuy3NgbpNgaS6erMrD,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874617,3942,-1,,2018-06-04,17,CHECK PAID 3102,885.00,,False,False,0XnK8bjP1RCV4NNQeP8KtbLexjzexwUrQZAZ4,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874618,3942,-1,,2018-06-04,17,"GUSTO FEE 805043 6semjn118r5 Percipient, LLC",153.00,,False,False,kOyBnvkeAMT50wwxAzRmipQedvqedmCRJzozY,1,1,18008000,Service,Business Services,,USD,,,,,,,,,,,,,in store,False
2874619,3942,-1,,2018-06-04,17,MOBILE DEPOSIT,-1000.00,,False,False,3XnZ8xa3BbCKJxx1eOVQs9Pz5ekz57UK43o39,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
2874620,3942,-1,,2018-06-04,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,-3000.00,,False,False,BXxZ8QA5PdCnwjj1NPpRsAJj10Lj1rS9JP3PY,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,other,False
2874621,3942,-1,,2018-06-04,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,KYPEaOgX03CkyYYmxjZRcBYV3R5V3KCQ8aEa9,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874622,3942,-1,,2018-06-04,17,RETAIL CAPITAL L REVERSAL RETAIL PERCIPIENT LLC,-3000.00,,False,False,yb4N931e8qtO1qqbgvD0uyvL48KL47SOdepem,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
2874623,3942,-1,,2018-06-04,17,RETURN ITEM FEE INSUFFICIENT REL FUNDS CHARGE,30.00,,False,False,jO3qVvKmknTxL88yO70mHkPgmd7gmYcRKgega,1,1,10007000,Bank Fees,Insufficient Funds,,USD,,,,,,,,,,,,,other,False
2874603,3942,-1,,2018-06-05,17,"AUSTIN-HITT JOIN CASH CONC 00021478 PERCIPIENT, LLC",-7791.84,,False,False,aOdqj16pL0TKMpp1yNX7srmRae6RaxUZEJ7Jk,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,other,False
2874604,3942,-1,,2018-06-05,17,CHECK PAID 3104,418.41,,False,False,5Xn785dKyOCVZJJNO6KntqBDEoaDEwSBojwjL,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874605,3942,-1,,2018-06-05,17,CHECK PAID 3105,662.92,,False,False,oNrgvBjeOXC1voo8zDybibOP0qgP0pUB7m4mJ,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874606,3942,-1,,2018-06-05,17,CHECK PAID 3106,699.55,,False,False,gOPDVgBe37TYgMMDnoy0cPLr0M4r07FqRe8e8,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874607,3942,-1,,2018-06-05,17,CHECK PAID 3107,227.05,,False,False,ZOXd7egVnmTDoZZANkrPI9x7PZg7PMUROYbYq,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874608,3942,-1,,2018-06-05,17,CHECK PAID 3108,1000.62,,False,False,7XxwbN6Ak4C0pnna9ZD4uOXwVJdwVZTQNV0V8,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874609,3942,-1,,2018-06-05,17,CHECK PAID 3131,674.60,,False,False,bpwBX1LeDRtmEggbMxrnS38Zna1ZnzIq1EJEq,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874610,3942,-1,,2018-06-05,17,Comcast,210.01,,False,False,Jp15xbMVvBt93nn1QKkzcAaZxwpZx0SbnJmJK,1,1,18009000,Service,Cable,,USD,,,,,,,,,,,,,online,False
2874611,3942,-1,,2018-06-05,17,KABBAGE INC LOAN 81145 1309088740,-1800.00,,False,False,rbr0Vxae8dtXr00b7q4wcLQJKR7JKzIB0qVqp,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,other,False
2874614,3942,-1,,2018-06-05,17,WIRE OUT 80605L1B77D1C002609{201815611824;BNF CHAD MAIN,500.00,,False,False,8ex6NRLvA5tjmggdn71AIKA1v9a1vmiy0bxbP,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874612,3942,-1,,2018-06-05,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,xbrNvJDe7Ptv1wwe4ALJf37Lkj5Lk0IMnwOwN,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874613,3942,-1,,2018-06-05,17,STRIPE TRANSFER X,-2024.23,,False,False,4Xn5Qjxy3eCk8ww5BjOJc78AedpAeBCkOPRPO,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
2874592,3942,-1,,2018-06-06,17,CAPITAL ONE ONLINE PMT 815639910167092 8664094596CHAD,500.00,,False,False,Opyam5EVnAtjvpp6xw8bIqN7bKO7bYS8YdxdZ,1,1,16000000,Payment,,,USD,,,,,,,,,,,,,other,False
2874593,3942,-1,,2018-06-06,17,CHECK PAID 3038,3500.00,,False,False,XpXq9BgOnPt6ZzzKxy0oUgyqozNqoxi4bAdAQ,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874594,3942,-1,,2018-06-06,17,CHECK PAID 3103,719.27,,False,False,QpkdmwgVX0t4j88neLrwck9Qw5PQwMcE6YOYd,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874595,3942,-1,,2018-06-06,17,CHECK PAID 3130,720.54,,False,False,nNAKVR0ej7Car117mLVYuYyJRZ8JRLiAoRBRV,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874596,3942,-1,,2018-06-06,17,CHECK PAID 3133,803.93,,False,False,Np359rmVnkt0Appw6djZu9deZX6eZYURweoer,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874597,3942,-1,,2018-06-06,17,CHECK PAID 3134,150.00,,False,False,RXAw96gEndCarXX1QDmOu0D6OAZ6O5UyYxexo,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874598,3942,-1,,2018-06-06,17,CHECK PAID 3137,1351.20,,False,False,pbxNj0re87t0AYYbO1RyuweOmoAOmYUJbE3En,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874599,3942,-1,,2018-06-06,17,"GOOGLE PAYMENT US0016ILWC Percipient, LLC",45.00,,False,False,9XxLmKD0veCVgLLxEQKqtb0XpRNXpjUdQegex,1,1,19019000,Shops,Digital Purchase,,USD,,,,,,,,,,,,,online,False
2874600,3942,-1,,2018-06-06,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,VpX19ygVnDtmJZZ3QBMRSoBvRaMvR3frB141X,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874601,3942,-1,,2018-06-06,17,STATE BAR OF CAL 4155382000 593277399751 PERCIPIENT LLC,598.00,,False,False,MpBQOrgYnKtmkppd0YzMSbawNQKwNAUMEZXZk,1,1,13005000,Food and Drink,Restaurants,,USD,,,,,,,,,,,,,in store,False
2874602,3942,-1,,2018-06-06,17,WIRE OUT 80606L1B77D1C002904{201815712150;BNF CHAD MAIN,1000.00,,False,False,EpdZa1jgmLtPD773Xvo9cJ76dBM6drUpzmQmE,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874590,3942,-1,,2018-06-07,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,YeXBR9gVnqtz5QQkBK4RIdgoRaMoRnCQPkJkD,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874591,3942,-1,,2018-06-07,17,WIRE IN 180607B1QGC01C015216201815811548;ORG TAF GROUP LLC;REF DCD OF 18/06/07,-2000.00,,False,False,eOD6mgPeq7TnXNNv4ZKzs1QOzNMOzKidrmnmM,1,1,18020007,Service,Financial,Financial Planning and Investments,USD,,,,,,,,,,,,,other,False
2874589,3942,-1,,2018-06-08,17,CHECK PAID 3135,1452.41,,False,False,PpK59dgVnvtr0OOL164ZIj6xZBqxZzFm40oRy,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874581,3942,-1,,2018-06-08,17,"ACLP 51 EFT VENDOR 90000862330 PERCIPIENT, LLC",-27753.60,,False,False,zbaNpvPeVBtXbVVQe01RcKd4LJ14LziOy0vjZ,1,1,21005000,Transfer,Credit,,USD,,,,,,,,,,,,,other,False
2874582,3942,-1,,2018-06-08,17,CHECK PAID 3132,729.69,,False,False,1Xn5eZrqPRCVaAA94xomtg8bvPZbv6imLznyk,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874583,3942,-1,,2018-06-08,17,CHECK PAID 3138,481.75,,False,False,DpxXNn0bB6t1Lpp5j8ZaiEaYpDJYpvcZBxw4a,1,1,21012001,Transfer,Withdrawal,Check,USD,,,,,,,,,,,,,other,False
2874584,3942,-1,,2018-06-08,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,3000.00,,False,False,wbRNOoLY81tEvRRbYk6juBQZAdDZApCLp0KkP,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874585,3942,-1,,2018-06-08,17,UNITED HEALTHCAR EDI PAYMTS 302024298801 PERCIPIENT LLC,1721.95,,False,False,mNkynave07Cmy994X68xSxYQgjVQg6IMkgBKE,1,1,18030000,Service,Insurance,,USD,,,,,,,,,,,,,online,False
2874586,3942,-1,,2018-06-08,17,"VAISH PALAVALLI BUSBILLPAY TRAN#10 Percipient, LLC",2158.48,,False,False,dOLwVA1ePmTvoZZqX8BOfVQ1OZv1OBIbJXK7E,1,1,18000000,Service,,,USD,,,,,,,,,,,,,other,False
2874587,3942,-1,,2018-06-08,17,WIRE OUT 80608L1B77D1C000870{201815905706;BNF KEITH WHITAKER,1500.00,,False,False,6XedmzwkK4Cv599m6bQyfdX0JzK0JOCa1gwEg,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874588,3942,-1,,2018-06-08,17,WIRE OUT 80608L1B77D1C000917{201815906355;BNF CHAD MAIN,3710.00,,False,False,LNqka0MVjyCAKNNyb6D3T3N6m7K6m1I0rbZyy,1,1,21011000,Transfer,Wire,,USD,,,,,,,,,,,,,in store,False
2874578,3942,-1,,2018-06-11,17,MOBILE DEPOSIT,-1000.00,,False,False,qbryvj4e8Etq1OObBPgAh68aZyzaZRHJ3mD9X,1,1,21007000,Transfer,Deposit,,USD,,,,,,,,,,,,,other,False
2874579,3942,-1,,2018-06-11,17,RETAIL CAPITAL L PREAUTHPMT RETAIL PERCIPIENT LLC,5.00,,False,False,kOyBnvkeAMT50wwxAzRmipQedvqedmCRJzoNY,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,online,False
2874580,3942,-1,,2018-06-11,17,VZ WIRELESS VE VZW WEBPAY 4218046 CHAD *MAIN,811.09,,False,False,KYPEaOgX03CkyYYmxjZRcBYV3R5V3KCQ8aE49,1,1,18063000,Service,Telecommunication Services,,USD,,,,,,,,,,,,,online,False
2874570,3942,-1,,2018-06-11,17,"AUSTIN-HITT JOIN CASH CONC 00021478 PERCIPIENT, LLC",-9883.44,,False,False,yb4N931e8qtO1qqbgvD0uyvL48KL47SOdepqm,1,1,18020004,Service,Financial,Loans and Mortgages,USD,,,,,,,,,,,,,other,False
